"id","link","title","author","created_date"
5676,#,#,#,"2022-12-02 04:33:19"
5677,#,#,#,"2022-12-02 04:33:21"
5678,#,#,#,"2022-12-02 04:33:23"
5679,#,#,#,"2022-12-02 04:33:26"
5680,#,#,#,"2022-12-02 04:33:28"
5681,#,#,#,"2022-12-02 04:33:30"
5682,#,#,#,"2022-12-02 04:33:32"
5683,#,#,#,"2022-12-02 04:33:34"
5684,#,#,#,"2022-12-02 04:33:37"
5685,#,#,#,"2022-12-02 04:33:39"
5686,#,#,#,"2022-12-02 04:33:41"
5687,#,#,#,"2022-12-02 04:33:43"
5688,#,#,#,"2022-12-02 04:33:45"
5689,#,#,#,"2022-12-02 04:33:47"
5690,#,#,#,"2022-12-02 04:33:49"
5691,#,#,#,"2022-12-02 04:33:51"
5692,#,#,#,"2022-12-02 04:33:53"
5693,#,#,#,"2022-12-02 04:33:55"
5694,#,#,#,"2022-12-02 04:33:57"
5695,#,#,#,"2022-12-02 04:34:00"
5696,#,#,#,"2022-12-02 04:34:02"
5697,#,#,#,"2022-12-02 04:34:04"
5698,#,#,#,"2022-12-02 04:34:06"
5699,#,#,#,"2022-12-02 04:34:08"
5700,#,#,#,"2022-12-02 04:34:10"
5701,#,#,#,"2022-12-02 04:34:13"
5702,#,#,#,"2022-12-02 04:34:15"
5703,#,#,#,"2022-12-02 04:34:17"
5704,#,#,#,"2022-12-02 04:34:19"
5705,#,#,#,"2022-12-02 04:34:21"
5706,#,#,#,"2022-12-02 04:34:23"
5707,#,#,#,"2022-12-02 04:34:26"
5708,#,#,#,"2022-12-02 04:34:29"
5709,#,#,#,"2022-12-02 04:34:30"
5710,#,#,#,"2022-12-02 04:34:33"
5711,#,#,#,"2022-12-02 04:34:35"
5712,#,#,#,"2022-12-02 04:34:36"
5713,#,#,#,"2022-12-02 04:34:38"
5714,#,#,#,"2022-12-02 04:34:40"
5715,#,#,#,"2022-12-02 04:34:41"
5716,#,#,#,"2022-12-02 04:34:43"
5717,#,#,#,"2022-12-02 04:34:44"
5718,#,#,#,"2022-12-02 04:34:46"
5719,#,#,#,"2022-12-02 04:34:49"
5720,#,#,#,"2022-12-02 04:34:51"
5721,#,#,#,"2022-12-02 04:34:53"
5722,#,#,#,"2022-12-02 04:34:55"
5723,#,#,#,"2022-12-02 04:34:57"
5724,#,#,#,"2022-12-02 04:34:59"
5725,#,#,#,"2022-12-02 04:35:02"
5726,#,#,#,"2022-12-02 04:35:04"
5727,#,#,#,"2022-12-02 04:35:06"
5728,#,#,#,"2022-12-02 04:35:08"
5729,#,#,#,"2022-12-02 04:35:10"
5730,#,#,#,"2022-12-02 04:35:11"
5731,#,#,#,"2022-12-02 04:35:13"
5732,#,#,#,"2022-12-02 04:35:16"
5733,#,#,#,"2022-12-02 04:35:18"
5734,#,#,#,"2022-12-02 04:35:20"
5735,#,#,#,"2022-12-02 04:35:20"
5736,#,#,#,"2022-12-02 04:35:23"
5737,#,#,#,"2022-12-02 04:35:25"
5738,#,#,#,"2022-12-02 04:35:26"
5739,#,#,#,"2022-12-02 04:35:28"
5740,#,#,#,"2022-12-02 04:35:30"
5741,#,#,#,"2022-12-02 04:35:32"
5742,#,#,#,"2022-12-02 04:35:34"
5743,#,#,#,"2022-12-02 04:35:36"
5744,#,#,#,"2022-12-02 04:35:38"
5745,#,#,#,"2022-12-02 04:35:40"
5746,#,#,#,"2022-12-02 04:35:42"
5747,#,#,#,"2022-12-02 04:35:44"
5748,#,#,#,"2022-12-02 04:35:46"
5749,#,#,#,"2022-12-02 04:35:48"
5750,#,#,#,"2022-12-02 04:35:50"
5751,#,#,#,"2022-12-02 04:35:52"
5752,#,#,#,"2022-12-02 04:35:54"
5753,#,#,#,"2022-12-02 04:35:56"
5754,#,#,#,"2022-12-02 04:35:58"
5755,#,#,#,"2022-12-02 04:36:00"
5756,#,#,#,"2022-12-02 04:36:01"
5757,#,#,#,"2022-12-02 04:36:03"
5758,#,#,#,"2022-12-02 04:36:05"
5759,#,#,#,"2022-12-02 04:36:08"
5760,#,#,#,"2022-12-02 04:36:10"
5761,#,#,#,"2022-12-02 04:36:12"
5762,#,#,#,"2022-12-02 04:36:13"
5763,#,#,#,"2022-12-02 04:36:15"
5764,#,#,#,"2022-12-02 04:36:17"
5765,#,#,#,"2022-12-02 04:36:17"
5766,#,#,#,"2022-12-02 04:36:19"
5767,#,#,#,"2022-12-02 04:36:21"
5768,#,#,#,"2022-12-02 04:36:23"
5769,#,#,#,"2022-12-02 04:36:25"
5770,#,#,#,"2022-12-02 04:36:27"
5771,#,#,#,"2022-12-02 04:36:29"
5772,#,#,#,"2022-12-02 04:36:31"
5773,#,#,#,"2022-12-02 04:36:33"
5774,#,#,#,"2022-12-02 04:36:35"
5775,#,#,#,"2022-12-02 04:36:37"
5776,#,#,#,"2022-12-02 04:36:39"
5777,#,#,#,"2022-12-02 04:36:41"
5778,#,#,#,"2022-12-02 04:36:42"
5779,#,#,#,"2022-12-02 04:36:43"
5780,#,#,#,"2022-12-02 04:36:44"
5781,#,#,#,"2022-12-02 04:36:46"
5782,#,#,#,"2022-12-02 04:36:48"
5783,#,#,#,"2022-12-02 04:36:50"
5784,#,#,#,"2022-12-02 04:36:52"
5785,#,#,#,"2022-12-02 04:36:53"
5786,#,#,#,"2022-12-02 04:36:54"
5787,#,#,#,"2022-12-02 04:36:56"
5788,#,#,#,"2022-12-02 04:36:58"
5789,#,#,#,"2022-12-02 04:37:00"
5790,#,#,#,"2022-12-02 04:37:02"
5791,#,#,#,"2022-12-02 04:37:04"
5792,#,#,#,"2022-12-02 04:37:06"
5793,#,#,#,"2022-12-02 04:37:08"
5794,#,#,#,"2022-12-02 04:37:10"
5795,#,#,#,"2022-12-02 04:37:12"
5796,#,#,#,"2022-12-02 04:37:14"
5797,#,#,#,"2022-12-02 04:37:15"
5798,#,#,#,"2022-12-02 04:37:18"
5799,#,#,#,"2022-12-02 04:37:20"
5800,#,#,#,"2022-12-02 04:37:22"
5801,#,#,#,"2022-12-02 04:37:24"
5802,#,#,#,"2022-12-02 04:37:27"
5803,#,#,#,"2022-12-02 04:37:29"
5804,#,#,#,"2022-12-02 04:37:31"
5805,#,#,#,"2022-12-02 04:37:33"
5806,#,#,#,"2022-12-02 04:37:35"
5807,#,#,#,"2022-12-02 04:37:38"
5808,#,#,#,"2022-12-02 04:37:39"
5809,#,#,#,"2022-12-02 04:37:41"
5810,#,#,#,"2022-12-02 04:37:43"
5811,#,#,#,"2022-12-02 04:37:45"
5812,#,#,#,"2022-12-02 04:37:46"
5813,#,#,#,"2022-12-02 04:37:48"
5814,#,#,#,"2022-12-02 04:37:50"
5815,#,#,#,"2022-12-02 04:37:52"
5816,#,#,#,"2022-12-02 04:37:54"
5817,#,#,#,"2022-12-02 04:37:56"
5818,#,#,#,"2022-12-02 04:37:57"
5819,#,#,#,"2022-12-02 04:37:59"
5820,#,#,#,"2022-12-02 04:38:01"
5821,#,#,#,"2022-12-02 04:38:03"
5822,#,#,#,"2022-12-02 04:38:04"
5823,#,#,#,"2022-12-02 04:38:06"
5824,#,#,#,"2022-12-02 04:38:08"
5825,#,#,#,"2022-12-02 04:38:10"
5826,#,#,#,"2022-12-02 04:38:11"
5827,#,#,#,"2022-12-02 04:38:13"
5828,#,#,#,"2022-12-02 04:38:15"
5829,#,#,#,"2022-12-02 04:38:16"
5830,#,#,#,"2022-12-02 04:38:18"
5831,#,#,#,"2022-12-02 04:38:20"
5832,#,#,#,"2022-12-02 04:38:23"
5833,#,#,#,"2022-12-02 04:38:26"
5834,#,#,#,"2022-12-02 04:38:28"
5835,#,#,#,"2022-12-02 04:38:29"
5836,#,#,#,"2022-12-02 04:38:31"
5837,#,#,#,"2022-12-02 04:38:33"
5838,#,#,#,"2022-12-02 04:38:35"
5839,#,#,#,"2022-12-02 04:38:37"
5840,#,#,#,"2022-12-02 04:38:38"
5841,#,#,#,"2022-12-02 04:38:41"
5842,#,#,#,"2022-12-02 04:38:43"
5843,#,#,#,"2022-12-02 04:38:45"
5844,#,#,#,"2022-12-02 04:38:46"
5845,#,#,#,"2022-12-02 04:38:48"
5846,#,#,#,"2022-12-02 04:38:50"
5847,#,#,#,"2022-12-02 04:38:51"
5848,#,#,#,"2022-12-02 04:38:53"
5849,#,#,#,"2022-12-02 04:38:55"
5850,#,#,#,"2022-12-02 04:38:57"
5851,#,#,#,"2022-12-02 04:38:58"
5852,#,#,#,"2022-12-02 04:39:00"
5853,#,#,#,"2022-12-02 04:39:02"
5854,#,#,#,"2022-12-02 04:39:04"
5855,#,#,#,"2022-12-02 04:39:05"
5856,#,#,#,"2022-12-02 04:39:07"
5857,#,#,#,"2022-12-02 04:39:09"
5858,#,#,#,"2022-12-02 04:39:11"
5859,#,#,#,"2022-12-02 04:39:13"
5860,#,#,#,"2022-12-02 04:39:15"
5861,#,#,#,"2022-12-02 04:39:16"
5862,#,#,#,"2022-12-02 04:39:17"
5863,#,#,#,"2022-12-02 04:39:19"
5864,#,#,#,"2022-12-02 04:39:22"
5865,#,#,#,"2022-12-02 04:39:24"
5866,#,#,#,"2022-12-02 04:39:26"
5867,#,#,#,"2022-12-02 04:39:26"
5868,#,#,#,"2022-12-02 04:39:28"
5869,#,#,#,"2022-12-02 04:39:30"
5870,#,#,#,"2022-12-02 04:39:32"
5871,#,#,#,"2022-12-02 04:39:38"
5872,#,#,#,"2022-12-02 04:39:40"
5873,#,#,#,"2022-12-02 04:39:42"
5874,#,#,#,"2022-12-02 04:39:44"
5875,#,#,#,"2022-12-02 04:39:46"
5876,#,#,#,"2022-12-02 04:39:48"
5877,#,#,#,"2022-12-02 04:39:49"
5878,#,#,#,"2022-12-02 04:39:51"
5879,#,#,#,"2022-12-02 04:39:53"
5880,#,#,#,"2022-12-02 04:39:54"
5881,#,#,#,"2022-12-02 04:39:56"
5882,#,#,#,"2022-12-02 04:39:58"
5883,#,#,#,"2022-12-02 04:40:00"
5884,#,#,#,"2022-12-02 04:40:01"
5885,#,#,#,"2022-12-02 04:40:03"
5886,#,#,#,"2022-12-02 04:40:05"
5887,#,#,#,"2022-12-02 04:40:07"
5888,#,#,#,"2022-12-02 04:40:08"
5889,#,#,#,"2022-12-02 04:40:10"
5890,#,#,#,"2022-12-02 04:40:12"
5891,#,#,#,"2022-12-02 04:40:13"
5892,#,#,#,"2022-12-02 04:40:15"
5893,#,#,#,"2022-12-02 04:40:17"
5894,#,#,#,"2022-12-02 04:40:19"
5895,#,#,#,"2022-12-02 04:40:20"
5896,#,#,#,"2022-12-02 04:40:22"
5897,#,#,#,"2022-12-02 04:40:24"
5898,#,#,#,"2022-12-02 04:40:25"
5899,#,#,#,"2022-12-02 04:40:27"
5900,#,#,#,"2022-12-02 04:40:30"
5901,#,#,#,"2022-12-02 04:40:31"
5902,#,#,#,"2022-12-02 04:40:33"
5903,#,#,#,"2022-12-02 04:40:34"
5904,#,#,#,"2022-12-02 04:40:36"
5905,#,#,#,"2022-12-02 04:40:38"
5906,#,#,#,"2022-12-02 04:40:39"
5907,#,#,#,"2022-12-02 04:40:41"
5908,#,#,#,"2022-12-02 04:40:43"
5909,#,#,#,"2022-12-02 04:40:44"
5910,#,#,#,"2022-12-02 04:40:46"
5911,#,#,#,"2022-12-02 04:40:48"
5912,#,#,#,"2022-12-02 04:40:49"
5913,#,#,#,"2022-12-02 04:40:52"
5914,#,#,#,"2022-12-02 04:40:53"
5915,#,#,#,"2022-12-02 04:40:55"
5916,#,#,#,"2022-12-02 04:40:57"
5917,#,#,#,"2022-12-02 04:40:58"
5918,#,#,#,"2022-12-02 04:41:00"
5919,#,#,#,"2022-12-02 04:41:02"
5920,#,#,#,"2022-12-02 04:41:03"
5921,#,#,#,"2022-12-02 04:41:05"
5922,#,#,#,"2022-12-02 04:41:07"
5923,#,#,#,"2022-12-02 04:41:08"
5924,#,#,#,"2022-12-02 04:41:10"
5925,#,#,#,"2022-12-02 04:41:12"
5926,#,#,#,"2022-12-02 04:41:13"
5927,#,#,#,"2022-12-02 04:41:15"
5928,#,#,#,"2022-12-02 04:41:17"
5929,#,#,#,"2022-12-02 04:41:18"
5930,#,#,#,"2022-12-02 04:41:20"
5931,#,#,#,"2022-12-02 04:41:21"
5932,#,#,#,"2022-12-02 04:41:23"
5933,#,#,#,"2022-12-02 04:41:24"
5934,#,#,#,"2022-12-02 04:41:25"
5935,#,#,#,"2022-12-02 04:41:27"
5936,#,#,#,"2022-12-02 04:41:29"
5937,#,#,#,"2022-12-02 04:41:31"
5938,#,#,#,"2022-12-02 04:41:32"
5939,#,#,#,"2022-12-02 04:41:32"
5940,#,#,#,"2022-12-02 04:41:34"
5941,#,#,#,"2022-12-02 04:41:35"
5942,#,#,#,"2022-12-02 04:41:37"
5943,#,#,#,"2022-12-02 04:41:39"
5944,#,#,#,"2022-12-02 04:41:40"
5945,#,#,#,"2022-12-02 04:41:42"
5946,#,#,#,"2022-12-02 04:41:44"
5947,#,#,#,"2022-12-02 04:41:46"
5948,#,#,#,"2022-12-02 04:41:47"
5949,#,#,#,"2022-12-02 04:41:49"
5950,#,#,#,"2022-12-02 04:41:50"
5951,#,#,#,"2022-12-02 04:41:53"
5952,#,#,#,"2022-12-02 04:41:55"
5953,#,#,#,"2022-12-02 04:41:58"
5954,#,#,#,"2022-12-02 04:41:59"
5955,#,#,#,"2022-12-02 04:42:01"
5956,#,#,#,"2022-12-02 04:42:03"
5957,#,#,#,"2022-12-02 04:42:05"
5958,#,#,#,"2022-12-02 04:42:06"
5959,#,#,#,"2022-12-02 04:42:08"
5960,#,#,#,"2022-12-02 04:42:09"
5961,#,#,#,"2022-12-02 04:42:11"
5962,#,#,#,"2022-12-02 04:42:13"
5963,#,#,#,"2022-12-02 04:42:15"
5964,#,#,#,"2022-12-02 04:42:16"
5965,#,#,#,"2022-12-02 04:42:18"
5966,#,#,#,"2022-12-02 04:42:19"
5967,#,#,#,"2022-12-02 04:42:21"
5968,#,#,#,"2022-12-02 04:42:23"
5969,#,#,#,"2022-12-02 04:42:25"
5970,#,#,#,"2022-12-02 04:42:26"
5971,#,#,#,"2022-12-02 04:42:28"
5972,#,#,#,"2022-12-02 04:42:29"
5973,#,#,#,"2022-12-02 04:42:31"
5974,#,#,#,"2022-12-02 04:42:33"
5975,#,#,#,"2022-12-02 04:42:34"
5976,#,#,#,"2022-12-02 04:42:36"
5977,#,#,#,"2022-12-02 04:42:38"
5978,#,#,#,"2022-12-02 04:42:39"
5979,#,#,#,"2022-12-02 04:42:41"
5980,#,#,#,"2022-12-02 04:42:43"
5981,#,#,#,"2022-12-02 04:42:45"
5982,#,#,#,"2022-12-02 04:42:46"
5983,#,#,#,"2022-12-02 04:42:48"
5984,#,#,#,"2022-12-02 04:42:54"
5985,#,#,#,"2022-12-02 04:42:55"
5986,#,#,#,"2022-12-02 04:42:57"
5987,#,#,#,"2022-12-02 04:42:59"
5988,#,#,#,"2022-12-02 04:43:00"
5989,#,#,#,"2022-12-02 04:43:03"
5990,#,#,#,"2022-12-02 04:43:04"
5991,#,#,#,"2022-12-02 04:43:07"
5992,#,#,#,"2022-12-02 04:43:08"
5993,#,#,#,"2022-12-02 04:43:10"
5994,#,#,#,"2022-12-02 04:43:11"
5995,#,#,#,"2022-12-02 04:43:13"
5996,#,#,#,"2022-12-02 04:43:14"
5997,#,#,#,"2022-12-02 04:43:16"
5998,#,#,#,"2022-12-02 04:43:17"
5999,#,#,#,"2022-12-02 04:43:19"
6000,#,#,#,"2022-12-02 04:43:21"
6001,#,#,#,"2022-12-02 04:43:22"
6002,#,#,#,"2022-12-02 04:43:23"
6003,#,#,#,"2022-12-02 04:43:25"
6004,#,#,#,"2022-12-02 04:43:26"
6005,#,#,#,"2022-12-02 04:43:28"
6006,#,#,#,"2022-12-02 04:43:30"
6007,#,#,#,"2022-12-02 04:43:31"
6008,#,#,#,"2022-12-02 04:43:33"
6009,#,#,#,"2022-12-02 04:43:34"
6010,#,#,#,"2022-12-02 04:43:36"
6011,#,#,#,"2022-12-02 04:43:38"
6012,#,#,#,"2022-12-02 04:43:39"
6013,#,#,#,"2022-12-02 04:43:40"
6014,#,#,#,"2022-12-02 04:43:42"
6015,#,#,#,"2022-12-02 04:43:44"
6016,#,#,#,"2022-12-02 04:43:45"
6017,#,#,#,"2022-12-02 04:43:47"
6018,#,#,#,"2022-12-02 04:43:48"
6019,#,#,#,"2022-12-02 04:43:50"
6020,#,#,#,"2022-12-02 04:43:50"
6021,#,#,#,"2022-12-02 04:43:51"
6022,#,#,#,"2022-12-02 04:43:53"
6023,#,#,#,"2022-12-02 04:43:54"
6024,#,#,#,"2022-12-02 04:43:57"
6025,#,#,#,"2022-12-02 04:43:59"
6026,#,#,#,"2022-12-02 04:44:00"
6027,#,#,#,"2022-12-02 04:44:02"
6028,#,#,#,"2022-12-02 04:44:03"
6029,#,#,#,"2022-12-02 04:44:05"
6030,#,#,#,"2022-12-02 04:44:06"
6031,#,#,#,"2022-12-02 04:44:08"
6032,#,#,#,"2022-12-02 04:44:10"
6033,#,#,#,"2022-12-02 04:44:11"
6034,#,#,#,"2022-12-02 04:44:14"
6035,#,#,#,"2022-12-02 04:44:15"
6036,#,#,#,"2022-12-02 04:44:17"
6037,#,#,#,"2022-12-02 04:44:18"
6038,#,#,#,"2022-12-02 04:44:20"
6039,#,#,#,"2022-12-02 04:44:21"
6040,#,#,#,"2022-12-02 04:44:23"
6041,#,#,#,"2022-12-02 04:44:24"
6042,#,#,#,"2022-12-02 04:44:26"
6043,#,#,#,"2022-12-02 04:44:27"
6044,#,#,#,"2022-12-02 04:44:29"
6045,#,#,#,"2022-12-02 04:44:30"
6046,#,#,#,"2022-12-02 04:44:32"
6047,#,#,#,"2022-12-02 04:44:33"
6048,#,#,#,"2022-12-02 04:44:35"
6049,#,#,#,"2022-12-02 04:44:37"
6050,#,#,#,"2022-12-02 04:44:38"
6051,#,#,#,"2022-12-02 04:44:40"
6052,#,#,#,"2022-12-02 04:44:41"
6053,#,#,#,"2022-12-02 04:44:43"
6054,#,#,#,"2022-12-02 04:44:44"
6055,#,#,#,"2022-12-02 04:44:46"
6056,#,#,#,"2022-12-02 04:44:47"
6057,#,#,#,"2022-12-02 04:44:49"
6058,#,#,#,"2022-12-02 04:44:50"
6059,#,#,#,"2022-12-02 04:44:52"
6060,#,#,#,"2022-12-02 04:44:53"
6061,#,#,#,"2022-12-02 04:44:55"
6062,#,#,#,"2022-12-02 04:44:56"
6063,#,#,#,"2022-12-02 04:44:58"
6064,#,#,#,"2022-12-02 04:44:59"
6065,#,#,#,"2022-12-02 04:45:01"
6066,#,#,#,"2022-12-02 04:45:02"
6067,#,#,#,"2022-12-02 04:45:04"
6068,#,#,#,"2022-12-02 04:45:05"
6069,#,#,#,"2022-12-02 04:45:07"
6070,#,#,#,"2022-12-02 04:45:08"
6071,#,#,#,"2022-12-02 04:45:09"
6072,#,#,#,"2022-12-02 04:45:12"
6073,#,#,#,"2022-12-02 04:45:13"
6074,#,#,#,"2022-12-02 04:45:15"
6075,#,#,#,"2022-12-02 04:45:17"
6076,#,#,#,"2022-12-02 04:45:18"
6077,#,#,#,"2022-12-02 04:45:20"
6078,#,#,#,"2022-12-02 04:45:21"
6079,#,#,#,"2022-12-02 04:45:23"
6080,#,#,#,"2022-12-02 04:45:25"
6081,#,#,#,"2022-12-02 04:45:26"
6082,#,#,#,"2022-12-02 04:45:28"
6083,#,#,#,"2022-12-02 04:45:29"
6084,#,#,#,"2022-12-02 04:45:32"
6085,#,#,#,"2022-12-02 04:45:33"
6086,#,#,#,"2022-12-02 04:45:35"
6087,#,#,#,"2022-12-02 04:45:36"
6088,#,#,#,"2022-12-02 04:45:38"
6089,#,#,#,"2022-12-02 04:45:39"
6090,#,#,#,"2022-12-02 04:45:40"
6091,#,#,#,"2022-12-02 04:45:43"
6092,#,#,#,"2022-12-02 04:45:44"
6093,#,#,#,"2022-12-02 04:45:46"
6094,#,#,#,"2022-12-02 04:45:47"
6095,#,#,#,"2022-12-02 04:45:49"
6096,#,#,#,"2022-12-02 04:45:50"
6097,#,#,#,"2022-12-02 04:45:52"
6098,#,#,#,"2022-12-02 04:45:53"
6099,#,#,#,"2022-12-02 04:45:54"
6100,#,#,#,"2022-12-02 04:45:56"
6101,#,#,#,"2022-12-02 04:45:57"
6102,#,#,#,"2022-12-02 04:45:59"
6103,#,#,#,"2022-12-02 04:46:00"
6104,#,#,#,"2022-12-02 04:46:02"
6105,#,#,#,"2022-12-02 04:46:03"
6106,#,#,#,"2022-12-02 04:46:05"
6107,#,#,#,"2022-12-02 04:46:06"
6108,#,#,#,"2022-12-02 04:46:08"
6109,#,#,#,"2022-12-02 04:46:09"
6110,#,#,#,"2022-12-02 04:46:11"
6111,#,#,#,"2022-12-02 04:46:12"
6112,#,#,#,"2022-12-02 04:46:14"
6113,#,#,#,"2022-12-02 04:46:15"
6114,#,#,#,"2022-12-02 04:46:17"
6115,#,#,#,"2022-12-02 04:46:18"
6116,#,#,#,"2022-12-02 04:46:19"
6117,#,#,#,"2022-12-02 04:46:21"
6118,#,#,#,"2022-12-02 04:46:22"
6119,#,#,#,"2022-12-02 04:46:24"
6120,#,#,#,"2022-12-02 04:46:25"
6121,#,#,#,"2022-12-02 04:46:27"
6122,#,#,#,"2022-12-02 04:46:28"
6123,#,#,#,"2022-12-02 04:46:30"
6124,#,#,#,"2022-12-02 04:46:32"
6125,#,#,#,"2022-12-02 04:46:33"
6126,#,#,#,"2022-12-02 04:46:35"
6127,#,#,#,"2022-12-02 04:46:36"
6128,#,#,#,"2022-12-02 04:46:38"
6129,#,#,#,"2022-12-02 04:46:39"
6130,#,#,#,"2022-12-02 04:46:41"
6131,#,#,#,"2022-12-02 04:46:42"
6132,#,#,#,"2022-12-02 04:46:43"
6133,#,#,#,"2022-12-02 04:46:45"
6134,#,#,#,"2022-12-02 04:46:46"
6135,#,#,#,"2022-12-02 04:46:48"
6136,#,#,#,"2022-12-02 04:46:49"
6137,#,#,#,"2022-12-02 04:46:51"
6138,#,#,#,"2022-12-02 04:46:52"
6139,#,#,#,"2022-12-02 04:46:54"
6140,#,#,#,"2022-12-02 04:46:55"
6141,#,#,#,"2022-12-02 04:46:57"
6142,#,#,#,"2022-12-02 04:46:58"
6143,#,#,#,"2022-12-02 04:47:00"
6144,#,#,#,"2022-12-02 04:47:01"
6145,#,#,#,"2022-12-02 04:47:03"
6146,#,#,#,"2022-12-02 04:47:04"
6147,#,#,#,"2022-12-02 04:47:06"
6148,#,#,#,"2022-12-02 04:47:07"
6149,#,#,#,"2022-12-02 04:47:09"
6150,#,#,#,"2022-12-02 04:47:10"
6151,#,#,#,"2022-12-02 04:47:12"
6152,#,#,#,"2022-12-02 04:47:13"
6153,#,#,#,"2022-12-02 04:47:15"
6154,#,#,#,"2022-12-02 04:47:17"
6155,#,#,#,"2022-12-02 04:47:18"
6156,#,#,#,"2022-12-02 04:47:20"
6157,#,#,#,"2022-12-02 04:47:22"
6158,#,#,#,"2022-12-02 04:47:23"
6159,#,#,#,"2022-12-02 04:47:25"
6160,#,#,#,"2022-12-02 04:47:26"
6161,#,#,#,"2022-12-02 04:47:28"
6162,#,#,#,"2022-12-02 04:47:29"
6163,#,#,#,"2022-12-02 04:47:31"
6164,#,#,#,"2022-12-02 04:47:32"
6165,#,#,#,"2022-12-02 04:47:34"
6166,#,#,#,"2022-12-02 04:47:35"
6167,#,#,#,"2022-12-02 04:47:37"
6168,#,#,#,"2022-12-02 04:47:39"
6169,#,#,#,"2022-12-02 04:47:41"
6170,#,#,#,"2022-12-02 04:47:42"
6171,#,#,#,"2022-12-02 04:47:43"
6172,#,#,#,"2022-12-02 04:47:45"
6173,#,#,#,"2022-12-02 04:47:46"
6174,#,#,#,"2022-12-02 04:47:48"
6175,#,#,#,"2022-12-02 04:47:49"
6176,#,#,#,"2022-12-02 04:47:52"
6177,#,#,#,"2022-12-02 04:47:53"
6178,#,#,#,"2022-12-02 04:47:55"
6179,#,#,#,"2022-12-02 04:47:58"
6180,#,#,#,"2022-12-02 04:47:59"
6181,#,#,#,"2022-12-02 04:48:02"
6182,#,#,#,"2022-12-02 04:48:04"
6183,#,#,#,"2022-12-02 04:48:05"
6184,#,#,#,"2022-12-02 04:48:07"
6185,#,#,#,"2022-12-02 04:48:08"
6186,#,#,#,"2022-12-02 04:48:09"
6187,#,#,#,"2022-12-02 04:48:11"
6188,#,#,#,"2022-12-02 04:48:12"
6189,#,#,#,"2022-12-02 04:48:14"
6190,#,#,#,"2022-12-02 04:48:15"
6191,#,#,#,"2022-12-02 04:48:17"
6192,#,#,#,"2022-12-02 04:48:18"
6193,#,#,#,"2022-12-02 04:48:20"
6194,#,#,#,"2022-12-02 04:48:21"
6195,#,#,#,"2022-12-02 04:48:23"
6196,#,#,#,"2022-12-02 04:48:24"
6197,#,#,#,"2022-12-02 04:48:26"
6198,#,#,#,"2022-12-02 04:48:27"
6199,#,#,#,"2022-12-02 04:48:29"
6200,#,#,#,"2022-12-02 04:48:30"
6201,#,#,#,"2022-12-02 04:48:32"
6202,#,#,#,"2022-12-02 04:48:34"
6203,#,#,#,"2022-12-02 04:48:35"
6204,#,#,#,"2022-12-02 04:48:37"
6205,#,#,#,"2022-12-02 04:48:38"
6206,#,#,#,"2022-12-02 04:48:40"
6207,#,#,#,"2022-12-02 04:48:41"
6208,#,#,#,"2022-12-02 04:48:43"
6209,#,#,#,"2022-12-02 04:48:44"
6210,#,#,#,"2022-12-02 04:48:46"
6211,#,#,#,"2022-12-02 04:48:47"
6212,#,#,#,"2022-12-02 04:48:48"
6213,#,#,#,"2022-12-02 04:48:50"
6214,#,#,#,"2022-12-02 04:48:51"
6215,#,#,#,"2022-12-02 04:48:53"
6216,#,#,#,"2022-12-02 04:48:54"
6217,#,#,#,"2022-12-02 04:48:56"
6218,#,#,#,"2022-12-02 04:48:57"
6219,#,#,#,"2022-12-02 04:48:59"
6220,#,#,#,"2022-12-02 04:49:00"
6221,#,#,#,"2022-12-02 04:49:02"
6222,#,#,#,"2022-12-02 04:49:04"
6223,#,#,#,"2022-12-02 04:49:05"
6224,#,#,#,"2022-12-02 04:49:07"
6225,#,#,#,"2022-12-02 04:49:08"
6226,#,#,#,"2022-12-02 04:49:10"
6227,#,#,#,"2022-12-02 04:49:11"
6228,#,#,#,"2022-12-02 04:49:13"
6229,#,#,#,"2022-12-02 04:49:14"
6230,#,#,#,"2022-12-02 04:49:16"
6231,#,#,#,"2022-12-02 04:49:18"
6232,#,#,#,"2022-12-02 04:49:19"
6233,#,#,#,"2022-12-02 04:49:21"
6234,#,#,#,"2022-12-02 04:49:22"
6235,#,#,#,"2022-12-02 04:49:24"
6236,#,#,#,"2022-12-02 04:49:25"
6237,#,#,#,"2022-12-02 04:49:27"
6238,#,#,#,"2022-12-02 04:49:28"
6239,#,#,#,"2022-12-02 04:49:30"
6240,#,#,#,"2022-12-02 04:49:31"
6241,#,#,#,"2022-12-02 04:49:33"
6242,#,#,#,"2022-12-02 04:49:35"
6243,#,#,#,"2022-12-02 04:49:36"
6244,#,#,#,"2022-12-02 04:49:38"
6245,#,#,#,"2022-12-02 04:49:39"
6246,#,#,#,"2022-12-02 04:49:41"
6247,#,#,#,"2022-12-02 04:49:42"
6248,#,#,#,"2022-12-02 04:49:44"
6249,#,#,#,"2022-12-02 04:49:45"
6250,#,#,#,"2022-12-02 04:49:47"
6251,#,#,#,"2022-12-02 04:49:48"
6252,#,#,#,"2022-12-02 04:49:50"
6253,#,#,#,"2022-12-02 04:49:51"
6254,#,#,#,"2022-12-02 04:49:53"
6255,#,#,#,"2022-12-02 04:49:54"
6256,#,#,#,"2022-12-02 04:49:56"
6257,#,#,#,"2022-12-02 04:49:57"
